dealerCode,dealerName,dealerAddress,dealerCity,dealerState,dealerZip,dealerRadius,latitude,longitude,Rating,LifeTimeReviews,Recommended
2064801,United BMW of Gwinnett Place,3264 Commerce Ave,Duluth,GA,30096-4711,NULL,33.960624,-84.119219,4.8,302,93
2064802,United BMW of Roswell,11458 Alpharetta Hwy,Roswell,GA,30076-3801,NULL,34.057157,-84.327702,4.6,67,89
2147001,Century BMW,2934 Laurens Road,Greenville,SC,29607-5200,NULL,34.807071,-82.329124,3.3,17,60
2185001,Global Imports,550 Interstate North Pkwy SE,Atlanta,GA,30339-5007,NULL,33.898306,-84.449481,3.8,48,82
2671501,Nalley BMW of Decatur,1606 Church St,Decatur,GA,30033-5905,NULL,33.794794,-84.282985,4.5,67,93
3095501,BMW of South Atlanta,4171 Jonesboro Rd,Union City,GA,30291-2251,NULL,33.566173,-84.522084,4.5,130,89
3314701,BMW of Asheville,649 New Airport Rd,Fletcher,NC,28732-8619,NULL,35.438251,-82.536563,4.6,100,86
1526801,Flow BMW,2565 Peters Creek Pkwy,Winston Salem,NC,27127-5657,NULL,36.063208,-80.258418,4.9,25,100
1637801,Sale BMW,1053 US Highway 258 N,Kinston,NC,28504-9105,NULL,35.264657,-77.643373,3.1,4,80
2160701,Crown BMW,3902 W Wendover Ave,Greensboro,NC,27407-1903,NULL,36.059842,-79.879141,4.2,120,64
2633801,Performance BMW,1806 Fordham Blvd,Chapel Hill,NC,27514-2201,NULL,35.946967,-79.006937,3.4,105,50
3138401,BMW of Columbia,5919 Two Notch Rd,Columbia,SC,29223-7224,NULL,34.054744,-80.976639,4.9,307,93
3346201,BMW of Myrtle Beach,936 Jason Blvd.,Myrtle Beach,SC,29577-6765,NULL,33.714289,-78.902224,3,11,25
3672201,BMW of Florence,2199 David H McLeod Blvd,Florence,SC,29501-4031,NULL,34.187108,-79.815231,0,4,NULL
3675201,"Valley Auto World, Inc.",3822 Sycamore Dairy Rd,Fayetteville,NC,28303-3453,NULL,35.079438,-78.947539,2.3,4,NULL
4682601,Rick Hendrick BMW Charleston,1518 Savannah Hwy,Charleston,SC,29407-7845,NULL,32.786193,-80.009561,4.2,25,80
5520001,Leith BMW,5603 Capital Blvd,Raleigh,NC,27616-2933,NULL,35.863634,-78.582103,4.9,92,99
6678801,Hendrick BMW,6950 E Independence Blvd,Charlotte,NC,28227-9417,NULL,35.166425,-80.742362,3.9,20,64
6678803,Hendrick BMW Northlake,10720 Northlake Auto Plaza Blvd,Charlotte,NC,28269-2454,NULL,35.367461,-80.831673,4.8,17,100
9526701,Schaeffer BMW,4920 New Centre Dr,Wilmington,NC,28403-1600,NULL,34.241443,-77.877946,4.4,14,80
1074201,Autogermana BMW,298 Avenue Chardon,Hato Rey,PR,00918-1409,NULL,18.4185,-66.0633,0,0,NULL
2041201,Capital BMW,3701 W Tennessee St,Tallahassee,FL,32304-1011,NULL,30.4593,-84.355669,4.9,248,100
2500001,Critz BMW,7009 Abercorn St,Savannah,GA,31406-0000,NULL,32.012722,-81.113733,4.7,119,89
2672601,BMW of Albany,801 E Oglethorpe Blvd,Albany,GA,31705-2752,NULL,31.57334,-84.131761,3.8,15,81
3474801,BMW of Gainesville,2810 N Main Street,Gainesville,FL,32609-6015,NULL,29.678753,-82.319395,4.1,19,79
3474802,BMW of Ocala,3949 SW College Rd,Ocala,FL,34474-5713,NULL,29.146234,-82.189292,4.5,49,85
3663401,Hilton Head BMW,1230 Fording Island Road,Bluffton,SC,29910-6570,NULL,32.249094,-80.83649,4.6,72,88
4677801,Tom Bush BMW Jacksonville,9876 Atlantic Blvd,Jacksonville,FL,32225-6567,NULL,30.32241,-81.542846,4.1,156,82
2007201,Mike Pile BMW,2401 W Southwest Loop 323,Tyler,TX,75701-9208,NULL,32.304632,-95.332608,0,4,NULL
2578601,BMW of Tulsa,9702 S Memorial Dr,Tulsa,OK,74133-6171,NULL,36.022369,-95.886618,0,1,0
2674702,Momentum BMW West,15865 Katy Fwy,Houston,TX,77094-1703,NULL,29.78445,-95.659133,2.3,23,14
4677803,Tom Bush BMW Orange Park,6914 Blanding Blvd,Jacksonville,FL,32244-4421,NULL,30.223136,-81.737481,4.2,52,75
1073601,Fields BMW - Lakeland,4285 Lakeland Park Dr,Lakeland,FL,33809-3581,NULL,28.09732,-81.95444,4.8,138,94
1400001,"Reeves Import Motorcars, Inc.",109 E Fowler Ave,Tampa,FL,33612-5227,NULL,28.054596,-82.456601,3.1,49,46
2208101,BMW of Fort Myers,15421 S Tamiami Trl,Fort Myers,FL,33908-4230,NULL,26.51809,-81.866872,3.6,47,80
2986701,Fields BMW of Daytona,1220 N Tomoka Farms Rd,Daytona Beach,FL,32124-7610,NULL,29.212157,-81.101163,4.9,115,97
3214701,BMW of Sarasota,5151 Clark Rd,Sarasota,FL,34233-3213,NULL,27.269242,-82.467495,4.9,217,86
4860001,Melbourne BMW,1432 S Harbor City Blvd,Melbourne,FL,32901-3211,NULL,28.085722,-80.606516,1,39,0
4913401,Ferman BMW,31400 US Highway 19 N,Palm Harbor,FL,34684-3725,NULL,28.057366,-82.739026,4.7,149,96
5677901,Germain BMW of Naples,11286 Tamiami Trl N,Naples,FL,34110-1622,NULL,26.274921,-81.801522,4.8,907,95
9377701,Bert Smith International,3800 34th St N,Saint Petersburg,FL,33714-3702,NULL,27.807921,-82.6796,5,6,100
9625501,Fields BMW,963 N Wymore Rd,Winter Park,FL,32789-1769,NULL,28.608114,-81.384944,4.9,115,94
9625502,Fields BMW South Orlando,9750 S Orange Blossom Trl,Orlando,FL,32837-8916,NULL,28.414171,-81.404773,4.7,138,94
2062601,Braman BMW,2060 Biscayne Blvd,Miami,FL,33137-5024,NULL,25.79666,-80.189066,4.6,168,96
2155301,Coggin BMW Treasure Coast,4429 S US Highway 1,Fort Pierce,FL,34982-6907,NULL,27.383065,-80.325861,4.9,219,93
4669701,Vista Motor Company,4401 W Sample Rd,Coconut Creek,FL,33073-3451,NULL,26.273938,-80.184477,2.4,53,0
2684001,Autoplex BMW,4600 Canyon Dr,Amarillo,TX,79109-6010,NULL,35.158477,-101.877034,1.4,15,67
3226801,BMW OF SALEM,660 Liberty St NE,SALEM,OR,97301,100,44.946139,-123.035734,4.8,67,100
4669703,Vista Motor Company,744 N Federal Hwy,Pompano Beach,FL,33062-4303,NULL,26.238596,-80.102526,1.3,3,0
4689101,Braman Motorcars,2901 Okeechobee Blvd,West Palm Beach,FL,33409-4013,NULL,26.706777,-80.098578,5,13,96
4689102,Braman Motorcars of Jupiter,1555 W Indiantown Rd,Jupiter,FL,33458-3979,NULL,26.93432,-80.123777,4.9,408,NULL
7578401,Lauderdale BMW of Fort Lauderdale,1400 S Federal Hwy,Fort Lauderdale,FL,33316-2620,NULL,26.104423,-80.136784,4.3,80,71
7578403,Lauderdale BMW of Pembroke Pines,14800 Sheridan St,Fort Lauderdale,FL,33331-2903,NULL,26.029432,-80.345963,4.9,324,99
9660301,South Motors BMW,16215 S Dixie Hwy,Miami,FL,33157-3439,NULL,25.61965,-80.345245,4.5,119,92
2673101,BMW of Dallas,6200 Lemmon Ave,Dallas,TX,75209-5718,NULL,32.83416,-96.82974,3.4,30,77
3003501,BMW of Wichita Falls,315 Central Fwy E,Wichita Falls,TX,76301-6400,NULL,33.890727,-98.487369,3.2,3,100
3183301,BMW of Northwest Arkansas,2500 SE Moberly Ln,Bentonville,AR,72712-4534,NULL,36.344991,-94.183816,4.5,25,88
3507101,"Jackie Cooper Imports, LLC",14145 Broadway Ext,Edmond,OK,73013-4120,NULL,35.613759,-97.493354,3.2,16,93
3646001,MORITZ BMW,1105 E Lamar Blvd,ARLINGTON,TX,76011,15,32.764836,-97.094388,2.6,504,27
4211101,Classic BMW,6800 Dallas Pkwy,Plano,TX,75024-3599,NULL,33.070386,-96.824089,4,170,78
4799301,Autobahn Motorcars,2828 White Settlement Rd,Fort Worth,TX,76107-1334,NULL,32.75913,-97.35844,0,0,NULL
2147101,BMW of Houston North,17730 North Fwy,Houston,TX,77090-4906,NULL,30.024549,-95.428579,3.5,57,40
2147102,BMW of Houston North in The Woodlands,17830 Interstate 45 S,The Woodlands,TX,77384-4113,NULL,30.198141,-95.455257,4.2,30,83
2185301,BMW of Beaumont,1855 Interstate 10 S,Beaumont,TX,77701-4761,NULL,30.058503,-94.135999,4.5,5,75
3663801,BMW of Corpus Christi,4225 S Staples St,Corpus Christi,TX,78411-2701,NULL,27.723478,-97.377196,0,0,0
2674701,Momentum BMW,10002 Southwest Fwy,Houston,TX,77074-1202,NULL,29.668876,-95.550062,4.8,267,92
2862801,Advantage BMW,1305 Gray St,Houston,TX,77002-0000,NULL,29.746923,-95.368386,3.8,37,69
2862802,Advantage BMW of Clear Lake,400 Gulf Fwy S,League City,TX,77573-3528,NULL,29.498521,-95.110873,3.5,48,46
1002201,Cardenas BMW,210 N Loop 499,Harlingen,TX,78550-2508,NULL,26.19568,-97.663007,4.5,10,88
1376101,Bert Ogden BMW,3201 N 10th St,McAllen,TX,78501-1925,NULL,26.23267,-98.22508,0,7,NULL
2616701,BMW of Austin,7011 McNeil Dr,Austin,TX,78729-7687,NULL,30.436762,-97.762261,4.6,132,87
2899101,BMW of the Permian Basin,5715 Andrews Hwy,Midland,TX,79706-2832,NULL,31.995548,-102.161112,0,0,NULL
3627001,BMW of El Paso,6318 Montana Ave,El Paso,TX,79925-2026,NULL,31.788272,-106.406228,3.7,8,69
4216401,BMW of San Antonio,8434 Airport Blvd,San Antonio,TX,78216-6003,NULL,29.516328,-98.476969,4.8,101,90
4224901,Alderson European Motors,1210 19th St,Lubbock,TX,79401-5030,NULL,33.577907,-101.848623,1,2,0
4231901,Garlyn Shelton Imports,5700 SW H K Dodgen Loop,Temple,TX,76504-3447,NULL,31.108623,-97.390297,4.7,16,89
6685201,Garlyn Shelton BMW,3100 Briarcrest Dr,Bryan,TX,77802-3013,NULL,30.665187,-96.325309,0,4,100
1069801,Sandy Sansing BMW,186 W Airport Blvd,Pensacola,FL,32505-2246,NULL,30.473448,-87.249388,4.3,47,67
1669401,Grayson BMW,10671 Parkside Dr,Knoxville,TN,37922-1912,NULL,35.901714,-84.137634,4.3,85,88
2123301,BMW of Chattanooga,6806 E Brainerd Rd,Chattanooga,TN,37421-3788,NULL,35.016728,-85.18335,4.7,322,93
2123401,BMW of Nashville,4040 Armory Oaks Dr,Nashville,TN,37204-4527,NULL,36.104216,-86.760845,4.1,33,80
2185101,Tom Williams Imports,1000 Tom Williams Way,Irondale,AL,35210-3451,NULL,33.521853,-86.664092,4.9,228,97
2918701,BMW of Montgomery,731 Eastern Blvd,Montgomery,AL,36117-1998,NULL,32.369958,-86.209392,4.8,29,75
3453701,BMW of Mobile,3025 Highway 90 W,Mobile,AL,36606-2610,NULL,30.655455,-88.116744,4.2,87,87
5686801,Quality BMW,1006 Beal Pkwy NW,Fort Walton Beach,FL,32547-1404,NULL,30.453376,-86.638581,4.7,78,100
5689201,Rick Hill BMW,865 E Stone Dr,Kingsport,TN,37660-4066,NULL,36.557217,-82.53928,0,1,NULL
8677301,Century BMW,3800 University Dr NW,Huntsville,AL,35816-3142,NULL,34.735165,-86.625902,3.2,17,60
9527501,Townsend BMW,3200 Greensboro Ave,Tuscaloosa,AL,35401-7098,NULL,33.181481,-87.553448,4.9,73,99
1706901,Hixson Autoplex,1201 Louisville Ave,Monroe,LA,71201-6019,NULL,32.514852,-92.110875,3,4,60
2072101,Peake BMW,2630 Veterans Memorial Blvd,Kenner,LA,70062-4712,NULL,30.006155,-90.231935,1.1,19,8
2161101,BMW of Little Rock,1500 N Shackleford Rd,Little Rock,AR,72211-1935,NULL,34.76838,-92.395823,4.7,31,78
2305501,Herrin-Gear BMW of Jackson,1685 High St,Jackson,MS,39202-3522,NULL,32.302432,-90.163896,2.5,3,50
4376401,Orr BMW,1400 E 70th St,Shreveport,LA,71105-4926,NULL,32.443408,-93.724921,1.8,11,0
4675301,"Moss Motors, Inc.",1401 Surrey St,Lafayette,LA,70501-7751,NULL,30.220064,-91.993482,5,3,NULL
9682201,Sunbelt BMW,2000 Highway 39 N,Meridian,MS,39301-2631,NULL,32.379593,-88.680604,0,0,NULL
8684601,Rusnak BMW,3645 Auto Mall Drive,Thousand Oaks,CA,91362-3611,NULL,34.162583,-118.831591,4.8,208,97
2161301,Camp BMW,215 E Montgomery Ave,Spokane,WA,99207-2279,NULL,47.678307,-117.40682,4.8,46,96
4655001,Walker BMW,6655 Coliseum Blvd.,Alexandria,LA,71303-3737,NULL,31.295534,-92.51856,0,0,NULL
5680201,Roadshow BMW,405 N Germantown Pkwy,Cordova,TN,38018-6207,NULL,35.135948,-89.79615,4.8,143,97
7650401,Brian Harris BMW,12336 Airline Hwy,Baton Rouge,LA,70817-4413,NULL,30.385924,-91.042573,1.8,18,8
1072901,Chapman BMW,7455 W Orchid Lane,Chandler,AZ,85226-1031,NULL,33.323499,-111.970475,4.7,382,96
3574401,BMW of Murrieta,26825 Auto Mall Pkwy,Murrieta,CA,92562-7061,NULL,33.529432,-117.180126,4.8,174,97
3647901,BMW of Vista,1715 Hacienda Dr,Vista,CA,92081-4546,NULL,33.187402,-117.275928,1.4,1,0
7688601,BMW OF RIVERSIDE,3060 Adams St,RIVERSIDE,CA,92504,25,33.922409,-117.415641,4.2,177,77
1796601,New Century BMW,1139 W Main St,Alhambra,CA,91801-3328,NULL,34.091564,-118.135484,2,28,50
2139001,Beverly Hills BMW,5070 Wilshire Blvd,Los Angeles,CA,90036-4381,NULL,34.062141,-118.34016,1.9,51,11
2200701,South Bay BMW,18800 Hawthorne Blvd,Torrance,CA,90504-5507,NULL,33.8595,-118.352585,4.2,389,71
2118801,Irvine BMW,9881 Research Dr,Irvine,CA,92618-4304,NULL,33.631277,-117.727091,2.9,85,53
3164301,Long Beach BMW,2998 Cherry Ave Ste A,Signal Hill,CA,90755-1911,NULL,33.81116,-118.167496,2.9,37,0
3672101,Crevier BMW,1500 Auto Mall Dr,Santa Ana,CA,92705-4737,NULL,33.728132,-117.836868,3,182,50
6525601,Shelly BMW,6750 Auto Center Dr,Buena Park,CA,90621-2900,NULL,33.862159,-117.989694,3.5,46,55
8651301,Sterling BMW,3000 W Coast Hwy,Newport Beach,CA,92663-4004,NULL,33.62122,-117.926332,4.7,48,56
9673301,McKenna BMW,10900 Firestone Blvd,Norwalk,CA,90650-2241,NULL,33.922677,-118.100523,3.6,59,67
2026801,Century West BMW,4245 Lankershim Blvd,North Hollywood,CA,91602-2802,NULL,34.147348,-118.364052,3.1,36,93
2218001,Valencia BMW,23435 Valencia Blvd,Valencia,CA,91355-1702,NULL,34.420649,-118.548021,2,134,20
3164201,BMW of Monrovia,1425 S Mountain Ave,Monrovia,CA,91016-4204,NULL,34.136347,-117.98635,2,26,17
7673103,BMW of Hawaii,74-5533 Loloku St,Kailua Kona,HI,96740-3655,NULL,19.644161,-156.003162,0,0,NULL
7673101,BMW of Honolulu,777 Kapiolani Blvd,Honolulu,HI,96813-5211,NULL,21.30046,-157.853868,2.5,14,100
7673102,BMW of Maui,410 Koloa St,Kahului,HI,96732-2478,NULL,20.887503,-156.454424,5,12,NULL
7683701,Pacific BMW,800 S Brand Blvd,Glendale,CA,91204-2106,NULL,34.1358,-118.254867,3.2,54,59
1799001,Steve Thomas BMW,411 E Daily Dr,Camarillo,CA,93010-5818,NULL,34.219168,-119.063711,4.3,89,67
2282001,Coast BMW,12100 Los Osos Valley Rd,San Luis Obispo,CA,93405-7213,NULL,35.250221,-120.685406,2,4,0
2478101,BMW of Bakersfield,5400 Gasoline Alley Dr,Bakersfield,CA,93313-3216,NULL,35.304819,-119.0355,5,17,88
2671801,BMW Santa Barbara,402 S Hope Ave,Santa Barbara,CA,93105-4000,NULL,34.434655,-119.747368,1,11,0
6573401,BMW of Santa Maria,2150 S College Dr,Santa Maria,CA,93455-1350,NULL,34.92217,-120.42542,0,0,NULL
2679201,Bill Jacobs BMW,2495 Aurora Ave,Naperville,IL,60540-1023,NULL,41.763593,-88.194017,4.2,153,90
3488301,BMW of Schererville,1400 Indianapolis Blvd,Schererville,IN,46375-1314,NULL,41.494239,-87.471078,4.5,450,70
3490901,BMW of Bloomington,1604 Commerce Parkway,Bloomington,IL,61704-9608,NULL,40.454517,-88.972699,2.3,4,0
4678601,"Perillo BMW, Inc.",1035 N Clark St,Chicago,IL,60610-2809,NULL,41.901271,-87.631343,4.6,162,NULL
1230001,BMW of Rochester Hills,45550 Dequindre Rd,Shelby Township,MI,48317-4505,NULL,42.62811,-83.091598,4.9,531,99
2097301,Erhard BMW of Farmington Hills,38700 Grand River Ave,Farmington Hills,MI,48335-1518,NULL,42.469797,-83.426442,2.9,39,60
2151801,Tomkinson Automotive,929 Avenue of Autos,Fort Wayne,IN,46804-5106,NULL,41.075739,-85.216404,2.1,16,73
2671601,BMW of Ann Arbor,501 Auto Mall Dr,Ann Arbor,MI,48103-1811,NULL,42.287113,-83.811766,4.9,249,99
2918901,BMW of Okemos,2186 Jolly Rd,Okemos,MI,48864-5930,NULL,42.682912,-84.428646,2.9,3,0
3040001,Erhard BMW of Bloomfield Hills,4065 W Maple Rd,Bloomfield Hills,MI,48301-3100,NULL,42.544827,-83.282119,1.6,23,0
4661501,Kelly BMW,4050 Morse Rd,Columbus,OH,43230-1448,NULL,40.057494,-82.90579,4.8,85,75
3354001,BMW of Traverse City,2801 N US Highway 31 S,Traverse City,MI,49684-4528,NULL,44.728754,-85.646142,0,0,NULL
4638901,Basney BMW,52203 State Rd 933,South Bend,IN,46637-3849,NULL,41.733877,-86.250677,4.9,61,99
3639601,Sunflower BMW,3030 S Kansas Ave,Topeka,KS,66611-2233,NULL,39.012852,-95.681883,5,1,100
8633501,BMW of Visalia,111 N Neeley St,Visalia,CA,93291-9024,NULL,36.329083,-119.394516,4.9,217,95
8686201,Sharpe BMW,1010 28th St SE,Grand Rapids,MI,49508-1310,NULL,42.91273,-85.639084,4.8,217,97
8792301,Grand Blanc BMW,9099 Holly Rd,Grand Blanc,MI,48439-8336,NULL,42.899269,-83.631091,4.6,49,94
9677401,Harold Zeigler BMW,4201 Stadium Dr,Kalamazoo,MI,49008-1427,NULL,42.270659,-85.64093,1.3,4,80
1567301,Moses BMW,2001 MacCorkle Ave,Saint Albans,WV,25177-1971,NULL,38.386468,-81.812567,4.9,38,100
2672501,Bobby Rahal BMW of South Hills,2610 Washington Rd,Canonsburg,PA,15317-3251,NULL,40.254883,-80.156144,3.9,15,100
3166301,BMW of Dayton,7124 Poe Ave,Dayton,OH,45414-2546,NULL,39.850406,-84.189416,4.7,59,94
3491001,P & W BMW,4801 Baum Blvd.,Pittsburgh,PA,15213-1305,NULL,40.454545,-79.946863,2.8,36,50
6639001,Laurel BMW,1800 Bedford St,Johnstown,PA,15902-3426,NULL,40.300903,-78.886273,4.9,231,98
6664101,Voss Village BMW,620 Miamisburg Centerville Rd,Dayton,OH,45459-6521,NULL,39.627746,-84.17587,0,8,NULL
8632701,Sewickley BMW,526 Ohio River Blvd,Sewickley,PA,15143-1865,NULL,40.536102,-80.183437,3.7,24,56
2063501,Preston BMW,7830 Market St.,Boardman,OH,44512-5957,NULL,41.010896,-80.662758,4.4,87,90
2580301,MAG BMW of Dublin,5825 Venture Drive,Dublin,OH,43017-3207,NULL,40.100727,-83.148324,1.9,13,0
4667201,"New Motors, Inc.",8670 Peach St,Erie,PA,16509-4721,NULL,42.035837,-80.065939,2.3,3,50
1073101,East Bay BMW,4350 Rosewood Dr,Pleasanton,CA,94588-3002,NULL,37.700335,-121.876351,4.3,48,87
2161601,Valley BMW,4369 McHenry Ave,Modesto,CA,95356-1516,NULL,37.702425,-120.994633,2.3,16,17
2485601,BMW of Fremont (AutoNation BMW of Fremont),5720 Cushing Pkwy,Fremont,CA,94538-3290,NULL,37.500085,-121.976065,1.2,38,0
2641901,Bill Pearce BMW,11555 S Virginia St,Reno,NV,89511-9307,NULL,39.427062,-119.761839,4.5,52,67
3451901,Courtesy BMW of Chico,2520 Cohasset Rd,Chico,CA,95973-1307,NULL,39.762693,-121.843475,4.7,30,92
2161801,BMW of Mountain View,150 E El Camino Real,Mountain View,CA,94040-2702,NULL,37.380123,-122.07217,1.2,41,0
2208301,Stevens Creek BMW,4343 Stevens Creek Blvd,Santa Clara,CA,95051-6937,NULL,37.323159,-121.977176,2.5,51,8
3931501,BMW Fresno,7171 N Palm Ave,Fresno,CA,93650-1082,NULL,36.839766,-119.808374,4.7,19,94
2377901,Hansel BMW of Santa Rosa,2925 Corby Ave,Santa Rosa,CA,95407-7846,NULL,38.405316,-122.71643,5,7,100
2986901,BMW of Humboldt Bay,1795 Central Ave,McKinleyville,CA,95519-3601,NULL,40.93688,-124.100897,2,5,0
3082201,BMW of Monterey,1 Geary Plz,Seaside,CA,93955-3612,NULL,36.614046,-121.843569,4.9,287,96
3265201,Peter Pan BMW,2695 S El Camino Real,San Mateo,CA,94403-2331,NULL,37.543186,-122.304181,2,31,25
1073201,BMW of Bellevue,13617 Northup Way,Bellevue,WA,98005-2031,NULL,47.627965,-122.157484,2.2,49,18
2433601,BMW Seattle,1002 Airport Way South,Seattle,WA,98134-1312,NULL,47.593525,-122.324635,4.9,205,97
2878601,BMW of Anchorage,730 E 5th Ave,Anchorage,AK,99501-2733,NULL,61.217551,-149.869919,5,30,100
3281201,BMW of Eugene,2100 Martin Luther King Jr. Blvd.,Eugene,OR,97401-2469,NULL,44.059557,-123.078804,1,12,100
3645901,BMW Portland,2001 SW Jefferson St,Portland,OR,97201-2464,NULL,45.518908,-122.69611,4.9,332,99
3646101,BMW of Tri-Cities,955 Aaron Dr.,Richland,WA,99352-4662,NULL,46.260306,-119.279315,5,1,100
3663601,Medford BMW,610 N. Central Avenue,Medford,OR,97501-5815,NULL,42.331907,-122.87728,4.8,45,96
4603801,BMW Northwest,4011 20th St E,Tacoma,WA,98424-1819,NULL,47.238994,-122.374145,4.6,209,90
1101001,Peterson BMW of Boise,9109 W Fairview Ave,Boise,ID,83704-8221,NULL,43.61944,-116.296609,4.8,325,97
1641801,Winslow BMW of Colorado Springs,730 N Circle Dr,Colorado Springs,CO,80909-5122,NULL,38.843142,-104.775877,4.7,104,91
2153801,BMW of Idaho Falls,760 Northgate Mile,Idaho Falls,ID,83401-2578,NULL,43.502938,-112.027154,5,1,100
5580601,BMW of Murray,4735 S State St,Murray,UT,84107-3817,NULL,40.669057,-111.888149,4.8,237,97
5580602,BMW of Pleasant Grove,2111 W Grove Pkwy,Pleasant Grove,UT,84062-6711,NULL,40.35297,-111.769339,4.5,41,86
2013301,International Autos,2400 S 108th St,West Allis,WI,53227-1904,NULL,42.999619,-88.046842,1.3,6,0
2041501,Bachrodt BMW,7070 Cherryvale North Blvd,Rockford,IL,61112-1002,NULL,42.249697,-88.979013,4.8,436,96
2290001,Concours BMW,5990 N Green Bay Ave,Milwaukee,WI,53209-3810,NULL,43.125325,-87.934952,1.5,10,0
4651801,Anderson Motor Company of Crystal Lake,360 N IL Route 31,Crystal Lake,IL,60012-3759,NULL,42.252106,-88.286756,4.9,202,99
5280001,Karl Knauz Motors,407 Skokie Hwy,Lake Bluff,IL,60044-2207,NULL,42.277802,-87.870404,4.9,499,98
6290001,Motor Werks BMW,1475 S Barrington Rd,Barrington,IL,60010-5205,NULL,42.13072,-88.136163,3.6,118,56
8520001,Elmhurst BMW,466 W Lake St,Elmhurst,IL,60126-1418,NULL,41.919098,-87.954861,4.3,45,86
8671601,Patrick BMW,700 E Golf Rd,Schaumburg,IL,60173-4512,NULL,42.05006,-88.060755,4.6,202,90
1634501,Yark BMW,6019 W Central Ave,Toledo,OH,43615-1803,NULL,41.676031,-83.687098,4.7,29,91
8681301,A & L BMW,3780 William Penn Hwy,Monroeville,PA,15146-2126,NULL,40.435609,-79.787421,2.6,23,NULL
9662801,Fields BMW,700 W Frontage Rd,Northfield,IL,60093-1204,NULL,42.111864,-87.775383,4.8,158,94
1071801,BMW OF ORLAND PARK,11030 W 159th St,ORLAND PARK,IL,60467,25,41.600753,-87.887926,4.3,116,80
2396801,BMW of Peoria,1720 W Pioneer Pkwy,Peoria,IL,61615-1947,NULL,40.783312,-89.619514,3,15,75
2498701,Laurel BMW of Westmont,430 E Ogden Ave,Westmont,IL,60559-1245,NULL,41.810369,-87.962495,4.9,231,98
2639501,TWIN CITY BMW,100 Burwash Ave,SAVOY,IL,61874,100,40.074219,-88.249147,3.8,3,67
5635701,BMW of Westlake,24690 Sperry Drive,Westlake,OH,44145-1531,NULL,41.474725,-81.893695,5,645,99
5663201,"Dave Walter, Inc.",500 W Exchange St,Akron,OH,44302-1420,NULL,41.085877,-81.537306,4.7,106,83
9580101,BMW Cleveland,6135 Kruse Dr,Solon,OH,44139-2375,NULL,41.391901,-81.440376,4.8,113,97
9649901,Classic BMW,2571 SOM Center Road,Willoughby Hills,OH,44094-9610,NULL,41.598729,-81.440143,4,177,78
9664401,Cain BMW,6461 Whipple Ave NW,North Canton,OH,44720-7341,NULL,40.874709,-81.422926,4.7,133,97
2760002,"Dreyer & Reinbold, Inc.",1301 US Highway 31 S,Greenwood,IN,46143-2414,NULL,39.596992,-86.104004,4,6,100
2760001,"Dreyer & Reinbold, Inc.",9375 Whitley Dr,Indianapolis,IN,46240-1349,NULL,39.923055,-86.115105,4.5,7,100
3249301,BMW of Bowling Green,325 Three Springs Rd,Bowling Green,KY,42104-7552,NULL,36.937736,-86.420628,5,2,100
3292301,Bluegrass BMW,3235 Park Ave,Paducah,KY,42001-4007,NULL,37.083795,-88.651281,4.9,2,100
3663901,D-Patrick Motoplex,200 N Green River Rd,Evansville,IN,47715-2406,NULL,37.978835,-87.492703,4.3,24,81
3669601,Sam Swope BMW,3 Swope Autocenter Dr,Louisville,KY,40299-1862,NULL,38.217635,-85.581543,4.2,74,77
4663101,Jake Sweeney BMW,11535 McGillard St,Cincinnati,OH,45246-3136,NULL,39.286802,-84.470648,4.9,127,98
5684301,Bill DeFouw BMW,320 Sagamore Pkwy S,Lafayette,IN,47905-4741,NULL,40.41254,-86.858028,1.2,5,77
8662701,Don Jacobs BMW,2689 Nicholasville Rd,Lexington,KY,40503-3303,NULL,37.999054,-84.521398,4.9,81,86
9671701,The BMW Store,6131 Stewart Ave,Cincinnati,OH,45227-1233,NULL,39.179484,-84.395529,4.9,482,99
2041601,Reliable BMW,3521 E Sunshine St,Springfield,MO,65809-2814,NULL,37.180196,-93.220977,4.3,118,73
2118101,Plaza Motor Company,11830 Olive Blvd,Creve Coeur,MO,63141-6718,NULL,38.671017,-90.445343,4.1,49,68
2402401,Autohaus BMW of Maplewood,3015 S Hanley Rd,Saint Louis,MO,63143-3613,NULL,38.608224,-90.333106,4.9,649,99
2627301,Joe Machens BMW,1510 I 70 Dr SW,Columbia,MO,65203-1029,NULL,38.964639,-92.361714,5,37,NULL
3101501,Baron BMW,9010 Shawnee Mission Pkwy,Merriam,KS,66202-2820,NULL,39.014997,-94.689979,3.6,63,33
3668801,Newbold BMW,1283 Central Park Dr,O Fallon,IL,62269-1766,NULL,38.582627,-89.939029,4.8,86,97
3683301,West County BMW,14417 Manchester Rd,Manchester,MO,63011-4044,NULL,38.593176,-90.517393,4.8,142,NULL
4523801,Joe Self BMW,8701 E Kellogg Dr,Wichita,KS,67207-1800,NULL,37.679069,-97.235342,0,0,NULL
5378101,Isringhausen Imports,200 E Madison St,Springfield,IL,62702-5132,NULL,39.804033,-89.652039,4.8,57,97
2135901,Park Place BMW,2720 Highway 52 N,Rochester,MN,55901-7636,NULL,44.052673,-92.492951,4.9,250,98
2307101,BMW of Lincoln,6701 Telluride Dr,Lincoln,NE,68521-8969,NULL,40.879673,-96.683385,5,4,0
